# file: Allelelist_history.txt
# date: 2025-12-10
# version: IPD-KIR 2.15.0
# origin: https://github.com/ANHIG/IPDKIR/Allelelist_history.txt
# repository: https://raw.githubusercontent.com/ANHIG/IPDKIR/Latest/Allelelist_history.txt
# author: IPD Team (ipdsubs@anthonynolan.org)
KIR_ID,2150,2140,2130,2120,2110,2100,2090,2080,2071,2070,2060,2050,2040,2030,2020,2010,2001,2000,1040,1030,1021,1020,1011,1010,1000
KIR01924,KIR2DL1*0020126,KIR2DL1*0020126,KIR2DL1*0020126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01925,KIR2DL1*0031402,KIR2DL1*0031402,KIR2DL1*0031402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01926,KIR2DL1*00311,KIR2DL1*00311,KIR2DL1*00311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01927,KIR2DL1*120,KIR2DL1*120,KIR2DL1*120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01928,KIR3DL1*148,KIR3DL1*148,KIR3DL1*148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01929,KIR2DL1*0032002,KIR2DL1*0032002,KIR2DL1*0032002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01930,KIR2DL1*0020133,KIR2DL1*0020133,KIR2DL1*0020133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01931,KIR3DL1*0010113,KIR3DL1*0010113,KIR3DL1*0010113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01932,KIR2DL1*0030291,KIR2DL1*0030291,KIR2DL1*0030291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01933,KIR2DL1*0031801,KIR2DL1*0031801,KIR2DL1*0031801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01934,KIR2DL1*0780101,KIR2DL1*0780101,KIR2DL1*0780101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01935,KIR2DL1*0030253,KIR2DL1*0030253,KIR2DL1*0030253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01936,KIR2DL1*0030247,KIR2DL1*0030247,KIR2DL1*0030247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01937,KIR2DL1*0030251,KIR2DL1*0030251,KIR2DL1*0030251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01938,KIR2DL1*0040202,KIR2DL1*0040202,KIR2DL1*0040202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01939,KIR2DL1*1050102,KIR2DL1*1050102,KIR2DL1*1050102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01940,KIR2DL1*118,KIR2DL1*118,KIR2DL1*118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01941,KIR2DL1*122,KIR2DL1*122,KIR2DL1*122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01942,KIR2DL1*0070103,KIR2DL1*0070103,KIR2DL1*0070103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01943,KIR2DL1*0020123,KIR2DL1*0020123,KIR2DL1*0020123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01944,KIR2DL1*079,KIR2DL1*079,KIR2DL1*079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01945,KIR2DL1*0031601,KIR2DL1*0031601,KIR2DL1*0031601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01946,KIR2DL1*0020127,KIR2DL1*0020127,KIR2DL1*0020127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01947,KIR2DL1*0020134,KIR2DL1*0020134,KIR2DL1*0020134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01948,KIR3DL1*0040202,KIR3DL1*0040202,KIR3DL1*0040202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01949,KIR2DL1*0030289,KIR2DL1*0030289,KIR2DL1*0030289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01950,KIR2DL1*0040901,KIR2DL1*0040901,KIR2DL1*0040901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01951,KIR2DL1*082,KIR2DL1*082,KIR2DL1*082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01952,KIR2DL1*0780102,KIR2DL1*0780102,KIR2DL1*0780102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01953,KIR2DL1*0890102,KIR2DL1*0890102,KIR2DL1*0890102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01954,KIR2DL1*0850103,KIR2DL1*0850103,KIR2DL1*0850103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01955,KIR2DL1*0080102,KIR2DL1*0080102,KIR2DL1*0080102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01956,KIR2DL1*0990103,KIR2DL1*0990103,KIR2DL1*0990103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01957,KIR2DL1*0030273,KIR2DL1*0030273,KIR2DL1*0030273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01958,KIR2DL1*0040121,KIR2DL1*0040121,KIR2DL1*0040121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01959,KIR2DL1*0430103,KIR2DL1*0430103,KIR2DL1*0430103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01960,KIR2DL1*092,KIR2DL1*092,KIR2DL1*092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01961,KIR2DL1*130,KIR2DL1*130,KIR2DL1*130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01962,KIR2DL1*1190101,KIR2DL1*1190101,KIR2DL1*1190101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01963,KIR2DL1*116,KIR2DL1*116,KIR2DL1*116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01964,KIR3DL1*1440101,KIR3DL1*1440101,KIR3DL1*1440101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01965,KIR2DL1*0040128,KIR2DL1*0040128,KIR2DL1*0040128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01966,KIR2DL1*0030254,KIR2DL1*0030254,KIR2DL1*0030254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01967,KIR2DL1*0020301,KIR2DL1*0020301,KIR2DL1*0020301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01968,KIR2DL1*080,KIR2DL1*080,KIR2DL1*080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01969,KIR2DL1*0031401,KIR2DL1*0031401,KIR2DL1*0031401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01970,KIR3DL1*0150219,KIR3DL1*0150219,KIR3DL1*0150219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01971,KIR2DL1*0020136,KIR2DL1*0020136,KIR2DL1*0020136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01972,KIR2DL1*0031902,KIR2DL1*0031902,KIR2DL1*0031902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01973,KIR2DL1*1070102,KIR2DL1*1070102,KIR2DL1*1070102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01974,KIR2DL1*0020121,KIR2DL1*0020121,KIR2DL1*0020121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01975,KIR2DL1*0910101,KIR2DL1*0910101,KIR2DL1*0910101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01976,KIR2DL1*0950101,KIR2DL1*0950101,KIR2DL1*0950101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01977,KIR2DL1*00102,KIR2DL1*00102,KIR2DL1*00102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01978,KIR2DL1*0032003,KIR2DL1*0032003,KIR2DL1*0032003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01979,KIR2DL1*0031003,KIR2DL1*0031003,KIR2DL1*0031003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01980,KIR2DL1*0870101,KIR2DL1*0870101,KIR2DL1*0870101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01981,KIR2DL1*0030244,KIR2DL1*0030244,KIR2DL1*0030244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01982,KIR2DL1*0810101,KIR2DL1*0810101,KIR2DL1*0810101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01983,KIR2DL1*0040122,KIR2DL1*0040122,KIR2DL1*0040122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01984,KIR2DL1*0870102,KIR2DL1*0870102,KIR2DL1*0870102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01985,KIR2DL1*0030270,KIR2DL1*0030270,KIR2DL1*0030270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01986,KIR2DL1*0030294,KIR2DL1*0030294,KIR2DL1*0030294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01987,KIR2DL1*0031201,KIR2DL1*0031201,KIR2DL1*0031201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01988,KIR2DL1*0020122,KIR2DL1*0020122,KIR2DL1*0020122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01989,KIR2DL1*0930101,KIR2DL1*0930101,KIR2DL1*0930101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01990,KIR2DL1*0040118,KIR2DL1*0040118,KIR2DL1*0040118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01991,KIR3DL1*0040501,KIR3DL1*0040501,KIR3DL1*0040501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01992,KIR3DL1*0040111,KIR3DL1*0040111,KIR3DL1*0040111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01993,KIR2DL1*0030263,KIR2DL1*0030263,KIR2DL1*0030263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01994,KIR2DL1*0030278,KIR2DL1*0030278,KIR2DL1*0030278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01995,KIR2DL1*1290102,KIR2DL1*1290102,KIR2DL1*1290102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01996,KIR2DL1*0040131,KIR2DL1*0040131,KIR2DL1*0040131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01997,KIR2DL1*0030277,KIR2DL1*0030277,KIR2DL1*0030277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01998,KIR2DL1*00204,KIR2DL1*00204,KIR2DL1*00204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01999,KIR2DL1*1050101,KIR2DL1*1050101,KIR2DL1*1050101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02000,KIR2DL1*104,KIR2DL1*104,KIR2DL1*104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02001,KIR3DL1*158,KIR3DL1*158,KIR3DL1*158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02002,KIR3DL1*0040203,KIR3DL1*0040203,KIR3DL1*0040203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02003,KIR2DL1*1290101,KIR2DL1*1290101,KIR2DL1*1290101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02004,KIR2DL1*1110103,KIR2DL1*1110103,KIR2DL1*1110103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02005,KIR2DL1*110,KIR2DL1*110,KIR2DL1*110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02006,KIR3DL1*140,KIR3DL1*140,KIR3DL1*140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02007,KIR2DL1*0020202,KIR2DL1*0020202,KIR2DL1*0020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02008,KIR2DL1*0031802,KIR2DL1*0031802,KIR2DL1*0031802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02009,KIR2DL1*124,KIR2DL1*124,KIR2DL1*124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02010,KIR2DL1*0030283,KIR2DL1*0030283,KIR2DL1*0030283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02011,KIR2DL1*0370202,KIR2DL1*0370202,KIR2DL1*0370202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02012,KIR2DL1*131,KIR2DL1*131,KIR2DL1*131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02013,KIR2DL1*1030101,KIR2DL1*1030101,KIR2DL1*1030101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02014,KIR2DL1*0040125,KIR2DL1*0040125,KIR2DL1*0040125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02015,KIR3DL1*0010114,KIR3DL1*0010114,KIR3DL1*0010114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02016,KIR3DL1*0150221,KIR3DL1*0150221,KIR3DL1*0150221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02017,KIR2DL1*0020130,KIR2DL1*0020130,KIR2DL1*0020130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02018,KIR3DL1*0020107,KIR3DL1*0020107,KIR3DL1*0020107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02019,KIR2DL1*1030102,KIR2DL1*1030102,KIR2DL1*1030102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02020,KIR2DL1*1010102,KIR2DL1*1010102,KIR2DL1*1010102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02021,KIR3DL1*1460101,KIR3DL1*1460101,KIR3DL1*1460101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02022,KIR2DL1*00408,KIR2DL1*00408,KIR2DL1*00408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02023,KIR3DL1*00406,KIR3DL1*00406,KIR3DL1*00406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02024,KIR2DL1*1150101,KIR2DL1*1150101,KIR2DL1*1150101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02025,KIR3DL1*153,KIR3DL1*153,KIR3DL1*153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02026,KIR2DL1*0030260,KIR2DL1*0030260,KIR2DL1*0030260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02027,KIR2DL1*1010101,KIR2DL1*1010101,KIR2DL1*1010101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02028,KIR2DL1*0030281,KIR2DL1*0030281,KIR2DL1*0030281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02029,KIR2DL1*0020138,KIR2DL1*0020138,KIR2DL1*0020138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02030,KIR2DL1*0020143,KIR2DL1*0020143,KIR2DL1*0020143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02031,KIR2DL1*0031004,KIR2DL1*0031004,KIR2DL1*0031004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02032,KIR2DL1*0030280,KIR2DL1*0030280,KIR2DL1*0030280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02033,KIR2DL1*0031901,KIR2DL1*0031901,KIR2DL1*0031901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02034,KIR2DL1*0030259,KIR2DL1*0030259,KIR2DL1*0030259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02035,KIR2DL1*0020128,KIR2DL1*0020128,KIR2DL1*0020128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02036,KIR2DL1*0020131,KIR2DL1*0020131,KIR2DL1*0020131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02037,KIR3DL1*00109,KIR3DL1*00109,KIR3DL1*00109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02038,KIR3DL1*00107,KIR3DL1*00107,KIR3DL1*00107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02039,KIR2DL1*0030287,KIR2DL1*0030287,KIR2DL1*0030287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02040,KIR2DL1*0040133,KIR2DL1*0040133,KIR2DL1*0040133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02041,KIR2DL1*0030284,KIR2DL1*0030284,KIR2DL1*0030284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02042,KIR3DL1*0010801,KIR3DL1*0010801,KIR3DL1*0010801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02043,KIR2DL1*0040903,KIR2DL1*0040903,KIR2DL1*0040903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02044,KIR2DL1*0030264,KIR2DL1*0030264,KIR2DL1*0030264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02045,KIR3DL1*154,KIR3DL1*154,KIR3DL1*154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02046,KIR3DL1*0020106,KIR3DL1*0020106,KIR3DL1*0020106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02047,KIR2DL1*102,KIR2DL1*102,KIR2DL1*102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02048,KIR2DL1*1070101,KIR2DL1*1070101,KIR2DL1*1070101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02049,KIR2DL1*0031602,KIR2DL1*0031602,KIR2DL1*0031602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02050,KIR2DL1*1170102,KIR2DL1*1170102,KIR2DL1*1170102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR02051,KIR2DL1*1210102,KIR2DL1*1210102,KIR2DL1*1210102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
